"ensembl_transcript_id","ensembl_exon_id","width"
"ENST00000354228","ENSE00000854482",97
"ENST00000354228","ENSE00000854480",169
"ENST00000354228","ENSE00001649048",133
"ENST00000354228","ENSE00003693275",191
"ENST00000354228","ENSE00003465596",31
"ENST00000354416","ENSE00002201235",295
"ENST00000354416","ENSE00003657116",115
"ENST00000354416","ENSE00003603169",196
"ENST00000354416","ENSE00001710959",187
"ENST00000354416","ENSE00000854485",162
"ENST00000354416","ENSE00000854482",97
"ENST00000354416","ENSE00000854480",169
"ENST00000354416","ENSE00001649048",133
"ENST00000354416","ENSE00003693275",191
"ENST00000354416","ENSE00001409588",3107
"ENST00000343984","ENSE00002201235",295
"ENST00000343984","ENSE00003657116",115
"ENST00000343984","ENSE00003603169",196
"ENST00000343984","ENSE00001710959",187
"ENST00000343984","ENSE00000854485",162
"ENST00000343984","ENSE00000854482",97
"ENST00000343984","ENSE00000854480",169
"ENST00000343984","ENSE00001649048",133
"ENST00000343984","ENSE00003693275",191
"ENST00000343984","ENSE00001391340",1148
"ENST00000261700","ENSE00000854696",155
"ENST00000261700","ENSE00000657239",125
"ENST00000261700","ENSE00001227381",100
"ENST00000261700","ENSE00003684928",87
"ENST00000261700","ENSE00003629113",89
"ENST00000261700","ENSE00003661809",69
"ENST00000261700","ENSE00000657245",49
"ENST00000261700","ENSE00001365973",6333
"ENST00000265896","ENSE00001028522",253
"ENST00000265896","ENSE00000871767",181
"ENST00000265896","ENSE00001089208",97
"ENST00000265896","ENSE00000703271",114
"ENST00000265896","ENSE00000703272",172
"ENST00000265896","ENSE00000703274",96
"ENST00000265896","ENSE00001089200",143
"ENST00000265896","ENSE00000703278",97
"ENST00000265896","ENSE00001089205",88
"ENST00000265896","ENSE00000871769",1190
"ENST00000265896","ENSE00000871765",531
"ENST00000379958","ENSE00003850166",117
"ENST00000379958","ENSE00001483172",101
"ENST00000379958","ENSE00001483170",6588
"ENST00000434805","ENSE00001756882",886
"ENST00000715796","ENSE00001679386",362
"ENST00000715796","ENSE00000851436",245
"ENST00000715796","ENSE00000721174",103
"ENST00000715796","ENSE00000991011",1670
"ENST00000521229","ENSE00001118197",45
"ENST00000521229","ENSE00002095684",99
"ENST00000521229","ENSE00002120606",2256
"ENST00000528679","ENSE00002155854",160
"ENST00000528679","ENSE00003480730",80
"ENST00000528679","ENSE00003608700",57
"ENST00000528679","ENSE00003588248",71
"ENST00000528679","ENSE00002166667",478
"ENST00000344746","ENSE00003528800",59
"ENST00000344746","ENSE00003642350",108
"ENST00000344746","ENSE00003682228",139
"ENST00000344746","ENSE00003682719",163
"ENST00000344746","ENSE00001450984",171
"ENST00000344746","ENSE00001216995",1638
"ENST00000485196","ENSE00001932225",257
"ENST00000485196","ENSE00001822801",164
"ENST00000485196","ENSE00003523420",139
"ENST00000485196","ENSE00003656152",163
"ENST00000485196","ENSE00001945245",116
"ENST00000890573","ENSE00003528800",59
"ENST00000890573","ENSE00003642350",108
"ENST00000890573","ENSE00003682228",139
"ENST00000890573","ENSE00003682719",163
"ENST00000890573","ENSE00004345629",125
"ENST00000890573","ENSE00004345628",90
"ENST00000890573","ENSE00004345636",216
"ENST00000890576","ENSE00003528800",59
"ENST00000890576","ENSE00003642350",108
"ENST00000890576","ENSE00003682228",139
"ENST00000890576","ENSE00003682719",163
"ENST00000890576","ENSE00004345632",63
"ENST00000890576","ENSE00004345631",196
"ENST00000890577","ENSE00003486527",46
"ENST00000890577","ENSE00003528800",59
"ENST00000890577","ENSE00003682228",139
"ENST00000890577","ENSE00003682719",163
"ENST00000890577","ENSE00004345630",215
"ENST00000915662","ENSE00003528800",59
"ENST00000915662","ENSE00003642350",108
"ENST00000915662","ENSE00003682719",163
"ENST00000915662","ENSE00004345636",216
"ENST00000915662","ENSE00004384587",166
"ENST00000915662","ENSE00004384585",118
"ENST00000915664","ENSE00003528800",59
"ENST00000915664","ENSE00003642350",108
"ENST00000915664","ENSE00003682228",139
"ENST00000915664","ENSE00003682719",163
"ENST00000915664","ENSE00004345632",63
"ENST00000915664","ENSE00004384583",182
"ENST00000948710","ENSE00003486527",46
"ENST00000948710","ENSE00003528800",59
"ENST00000948710","ENSE00003642350",108
"ENST00000948710","ENSE00003682228",139
"ENST00000948710","ENSE00003682719",163
"ENST00000948710","ENSE00004345636",216
"ENST00000948710","ENSE00004435484",128
"ENST00000294258","ENSE00003841301",157
"ENST00000294258","ENSE00003523483",110
"ENST00000294258","ENSE00003339797",112
"ENST00000294258","ENSE00003486301",194
"ENST00000294258","ENSE00003662280",73
"ENST00000294258","ENSE00003480307",147
"ENST00000294258","ENSE00001064006",118
"ENST00000294258","ENSE00001193137",471
"ENST00000412146","ENSE00003718943",96
"ENST00000412146","ENSE00002269740",198
"ENST00000412146","ENSE00003653482",127
"ENST00000412146","ENSE00002239733",132
"ENST00000330964","ENSE00001536531",78
"ENST00000330964","ENSE00003688697",109
"ENST00000330964","ENSE00001697327",111
"ENST00000330964","ENSE00001312982",5812
"ENST00000462430","ENSE00001697327",111
"ENST00000462430","ENSE00001887041",362
"ENST00000462430","ENSE00001800106",208
"ENST00000455271","ENSE00001697327",111
"ENST00000455271","ENSE00001800106",208
"ENST00000455271","ENSE00001654342",495
"ENST00000455271","ENSE00003647078",109
"ENST00000935562","ENSE00001697327",111
"ENST00000935562","ENSE00004415231",107
"ENST00000935562","ENSE00004415232",103
"ENST00000935562","ENSE00004415230",210
"ENST00000534854","ENSE00003524511",126
"ENST00000534854","ENSE00003572403",153
"ENST00000534854","ENSE00001328312",3723
"ENST00000534854","ENSE00003483672",94
"ENST00000419364","ENSE00004114277",359
"ENST00000419364","ENSE00004114279",704
"ENST00000352433","ENSE00001209726",37
"ENST00000352433","ENSE00003458569",102
"ENST00000352433","ENSE00003492340",185
"ENST00000352433","ENSE00003504727",94
"ENST00000352433","ENSE00003480460",159
"ENST00000352433","ENSE00003674570",138
"ENST00000520452","ENSE00003458569",102
"ENST00000520452","ENSE00003492340",185
"ENST00000520452","ENSE00003504727",94
"ENST00000520452","ENSE00003480460",159
"ENST00000520452","ENSE00002103106",252
"ENST00000520452","ENSE00002114369",103
"ENST00000393964","ENSE00003492340",185
"ENST00000393964","ENSE00003504727",94
"ENST00000393964","ENSE00003480460",159
"ENST00000393964","ENSE00003674570",138
"ENST00000393964","ENSE00001517026",494
"ENST00000922254","ENSE00003492340",185
"ENST00000922254","ENSE00003504727",94
"ENST00000922254","ENSE00003480460",159
"ENST00000922254","ENSE00004394532",76
"ENST00000922254","ENSE00004394534",92
"ENST00000922254","ENSE00004394549",140
"ENST00000309822","ENSE00000981304",175
"ENST00000309822","ENSE00001196285",268
"ENST00000309822","ENSE00001196281",3229
"ENST00000371225","ENSE00001454677",1820
"ENST00000338560","ENSE00002725127",263
"ENST00000338560","ENSE00003614289",307
"ENST00000338560","ENSE00003504951",134
"ENST00000338560","ENSE00001384175",291
"ENST00000338560","ENSE00003789237",299
"ENST00000338560","ENSE00001390499",171
"ENST00000338560","ENSE00001505838",156
"ENST00000338560","ENSE00001505837",99
"ENST00000338560","ENSE00002823967",71
"ENST00000338560","ENSE00003656155",166
"ENST00000338560","ENSE00002855383",67
"ENST00000338560","ENSE00002878594",335
"ENST00000338560","ENSE00002961959",125
"ENST00000338560","ENSE00003618191",80
"ENST00000338560","ENSE00003670238",215
"ENST00000235382","ENSE00000869804",143
"ENST00000235382","ENSE00003582378",102
"ENST00000235382","ENSE00003576333",62
"ENST00000235382","ENSE00000790952",167
"ENST00000235382","ENSE00000869805",874
"ENST00000309777","ENSE00001780757",152
"ENST00000309777","ENSE00003651654",67
"ENST00000309777","ENSE00003683763",93
"ENST00000309777","ENSE00001675237",47
"ENST00000309777","ENSE00001460982",748
"ENST00000580018","ENSE00003442845",242
"ENST00000580018","ENSE00003480647",59
"ENST00000580018","ENSE00003586231",94
"ENST00000580018","ENSE00003679535",85
"ENST00000580018","ENSE00003539590",59
"ENST00000580018","ENSE00003641247",111
"ENST00000580018","ENSE00003739963",540
"ENST00000600292","ENSE00003147697",30
"ENST00000600292","ENSE00003490645",213
"ENST00000600292","ENSE00003503818",98
"ENST00000600292","ENSE00003604176",102
"ENST00000600292","ENSE00003045065",210
"ENST00000601891","ENSE00003490645",213
"ENST00000601891","ENSE00003503818",98
"ENST00000601891","ENSE00003084484",63
"ENST00000601891","ENSE00003051751",254
"ENST00000222008","ENSE00003490645",213
"ENST00000222008","ENSE00003503818",98
"ENST00000222008","ENSE00003604176",102
"ENST00000222008","ENSE00000842521",85
"ENST00000222008","ENSE00003848497",252
"ENST00000918359","ENSE00003051751",254
"ENST00000918359","ENSE00004388698",134
"ENST00000918359","ENSE00004388699",211
"ENST00000918359","ENSE00004388697",98
"ENST00000918359","ENSE00004388692",95
"ENST00000369603","ENSE00001450428",173
"ENST00000369603","ENSE00003484819",120
"ENST00000369603","ENSE00003573712",143
"ENST00000369603","ENSE00000811826",162
"ENST00000369603","ENSE00000811825",154
"ENST00000369603","ENSE00001450419",3558
"ENST00000597629","ENSE00004023569",82
"ENST00000597629","ENSE00004023568",1665
"ENST00000522652","ENSE00003836911",195
"ENST00000522652","ENSE00002103268",153
"ENST00000522652","ENSE00002123257",55
"ENST00000522652","ENSE00002098532",323
"ENST00000522652","ENSE00001521347",356
"ENST00000522652","ENSE00003601571",197
"ENST00000522652","ENSE00003787038",180
"ENST00000522652","ENSE00000333786",46
"ENST00000522652","ENSE00001240609",120
"ENST00000522652","ENSE00001240663",5090
"ENST00000522285","ENSE00002127000",54
"ENST00000522285","ENSE00002131477",339
"ENST00000453744","ENSE00001519638",125
"ENST00000453744","ENSE00003638329",152
"ENST00000453744","ENSE00003669021",64
"ENST00000453744","ENSE00003649412",32
"ENST00000453744","ENSE00003674735",78
"ENST00000453744","ENSE00003789152",106
"ENST00000453744","ENSE00003470594",94
"ENST00000453744","ENSE00002054015",3078
"ENST00000394803","ENSE00003638329",152
"ENST00000394803","ENSE00003669021",64
"ENST00000394803","ENSE00003649412",32
"ENST00000394803","ENSE00003674735",78
"ENST00000394803","ENSE00003789152",106
"ENST00000394803","ENSE00003470594",94
"ENST00000394803","ENSE00001629048",1485
"ENST00000394803","ENSE00002042025",216
"ENST00000338145","ENSE00003638329",152
"ENST00000338145","ENSE00003669021",64
"ENST00000338145","ENSE00003649412",32
"ENST00000338145","ENSE00003674735",78
"ENST00000338145","ENSE00003789152",106
"ENST00000338145","ENSE00003470594",94
"ENST00000338145","ENSE00001435610",161
"ENST00000338145","ENSE00001819770",209
"ENST00000917675","ENSE00003669021",64
"ENST00000917675","ENSE00003649412",32
"ENST00000917675","ENSE00003674735",78
"ENST00000917675","ENSE00003789152",106
"ENST00000917675","ENSE00003470594",94
"ENST00000917675","ENSE00004387645",1358
"ENST00000917675","ENSE00004387640",3945
"ENST00000280571","ENSE00001432183",152
"ENST00000280571","ENSE00000996988",114
"ENST00000280571","ENSE00004035230",603
"ENST00000280571","ENSE00001100430",883
"ENST00000718484","ENSE00004035229",406
"ENST00000718484","ENSE00004035223",114
"ENST00000718484","ENSE00004035226",537
"ENST00000512805","ENSE00001471776",215
"ENST00000512805","ENSE00003459155",172
"ENST00000512805","ENSE00003646461",148
"ENST00000512805","ENSE00003501952",96
"ENST00000512805","ENSE00003687752",111
"ENST00000512805","ENSE00003542884",141
"ENST00000512805","ENSE00003618867",111
"ENST00000512805","ENSE00003894121",146
"ENST00000511473","ENSE00002085752",237
"ENST00000511473","ENSE00003692417",172
"ENST00000511473","ENSE00003500690",148
"ENST00000511473","ENSE00003683879",96
"ENST00000511473","ENSE00003646006",111
"ENST00000511473","ENSE00003601546",141
"ENST00000511473","ENSE00003633005",111
"ENST00000511473","ENSE00002085912",134
"ENST00000514318","ENSE00002024631",217
"ENST00000514318","ENSE00002027529",364
"ENST00000379268","ENSE00001333111",123
"ENST00000379268","ENSE00001333105",88
"ENST00000379268","ENSE00001333116",208
"ENST00000379268","ENSE00001333104",203
"ENST00000379268","ENSE00001827758",461
"ENST00000493348","ENSE00001135802",90
"ENST00000493348","ENSE00001812439",322
"ENST00000493348","ENSE00003473525",181
"ENST00000493348","ENSE00001905115",383
"ENST00000565890","ENSE00002581065",381
"ENST00000565890","ENSE00002600745",1987
"ENST00000487519","ENSE00001854885",239
"ENST00000487519","ENSE00003667136",119
"ENST00000487519","ENSE00003665581",71
"ENST00000487519","ENSE00003599654",150
"ENST00000487519","ENSE00003628587",96
"ENST00000487519","ENSE00003493428",57
"ENST00000487519","ENSE00001849163",4293
"ENST00000608489","ENSE00004133797",726
"ENST00000644544","ENSE00003978328",172
"ENST00000644544","ENSE00003825358",162
"ENST00000644544","ENSE00003815713",211
"ENST00000644544","ENSE00003814504",77
"ENST00000644544","ENSE00003827892",121
"ENST00000644544","ENSE00003978329",607
"ENST00000399034","ENSE00003788785",339
"ENST00000399034","ENSE00003786494",103
"ENST00000399034","ENSE00003615147",107
"ENST00000399034","ENSE00003555918",101
"ENST00000399034","ENSE00003534423",135
"ENST00000399034","ENSE00003476218",118
"ENST00000399034","ENSE00001263591",93
"ENST00000399034","ENSE00001606979",97
"ENST00000399034","ENSE00001677112",52
"ENST00000399034","ENSE00000832354",126
"ENST00000399034","ENSE00001662836",136
"ENST00000399034","ENSE00000832356",140
"ENST00000399034","ENSE00003726145",2852
"ENST00000303575","ENSE00001129888",258
"ENST00000303575","ENSE00003473463",112
"ENST00000303575","ENSE00003532470",74
"ENST00000303575","ENSE00003665689",127
"ENST00000303575","ENSE00001272771",3538
"ENST00000555873","ENSE00003473463",112
"ENST00000555873","ENSE00003532470",74
"ENST00000555873","ENSE00003472257",127
"ENST00000555873","ENSE00002526366",243
"ENST00000555873","ENSE00002507854",98
"ENST00000555873","ENSE00002485725",507
"ENST00000456936","ENSE00002252373",436
"ENST00000456936","ENSE00003515673",246
"ENST00000456936","ENSE00001756050",3236
"ENST00000510021","ENSE00000953701",81
"ENST00000510021","ENSE00002032203",171
"ENST00000510021","ENSE00003499388",89
"ENST00000510021","ENSE00002041810",74
"ENST00000924329","ENSE00003656941",139
"ENST00000924329","ENSE00003509929",117
"ENST00000924329","ENSE00001175067",176
"ENST00000924329","ENSE00000908295",89
"ENST00000924329","ENSE00000908296",192
"ENST00000924329","ENSE00000908297",93
"ENST00000924329","ENSE00000908299",97
"ENST00000924329","ENSE00004397769",156
"ENST00000924329","ENSE00004397768",522
"ENST00000924329","ENSE00004397766",2355
"ENST00000272164","ENSE00001871974",140
"ENST00000272164","ENSE00003523614",257
"ENST00000272164","ENSE00001442545",263
"ENST00000272164","ENSE00000962105",3345
"ENST00000361575","ENSE00001436322",57
"ENST00000361575","ENSE00001434762",104
"ENST00000361575","ENSE00003631287",229
"ENST00000931583","ENSE00001434762",104
"ENST00000931583","ENSE00004409032",89
"ENST00000931583","ENSE00004409031",221
"ENST00000261303","ENSE00002459256",48
"ENST00000261303","ENSE00003498838",54
"ENST00000261303","ENSE00003589928",97
"ENST00000261303","ENSE00003600697",125
"ENST00000261303","ENSE00000659644",186
"ENST00000261303","ENSE00003604482",129
"ENST00000261303","ENSE00000659647",97
"ENST00000261303","ENSE00000659648",190
"ENST00000261303","ENSE00000659649",152
"ENST00000261303","ENSE00000659650",155
"ENST00000261303","ENSE00001093948",3157
"ENST00000396078","ENSE00003478752",73
"ENST00000396078","ENSE00003605374",136
"ENST00000396078","ENSE00001523787",383
"ENST00000396078","ENSE00001498459",1586
"ENST00000444602","ENSE00003478752",73
"ENST00000444602","ENSE00003605374",136
"ENST00000444602","ENSE00003667585",154
"ENST00000444602","ENSE00001799171",75
"ENST00000444602","ENSE00001722302",618
"ENST00000222256","ENSE00001651504",147
"ENST00000222256","ENSE00000690217",228
"ENST00000222256","ENSE00003789848",119
"ENST00000222256","ENSE00003459012",125
"ENST00000222256","ENSE00001056333",877
"ENST00000430715","ENSE00002795138",108
"ENST00000430715","ENSE00003659320",208
"ENST00000430715","ENSE00003608097",139
"ENST00000430715","ENSE00003480407",70
"ENST00000430715","ENSE00003601531",47
"ENST00000430715","ENSE00003525689",59
"ENST00000430715","ENSE00003522477",496
"ENST00000380639","ENSE00003680060",92
"ENST00000380639","ENSE00003490850",114
"ENST00000380639","ENSE00003650147",75
"ENST00000380639","ENSE00003466048",114
"ENST00000380639","ENSE00003575010",93
"ENST00000380639","ENSE00003546653",130
"ENST00000380639","ENSE00003529632",118
"ENST00000380639","ENSE00002112405",137
"ENST00000380639","ENSE00003463433",79
"ENST00000380639","ENSE00001826712",10193
"ENST00000218056","ENSE00001839998",546
"ENST00000218056","ENSE00003659388",241
"ENST00000218056","ENSE00003637696",110
"ENST00000218056","ENSE00003577767",131
"ENST00000218056","ENSE00003524768",308
"ENST00000218056","ENSE00003592046",181
"ENST00000218056","ENSE00003636396",142
"ENST00000218056","ENSE00003518377",119
"ENST00000218056","ENSE00003576944",346
"ENST00000880632","ENSE00004330409",88
"ENST00000880632","ENSE00004330408",78
"ENST00000880632","ENSE00004330405",450
"ENST00000218340","ENSE00000870084",160
"ENST00000218340","ENSE00000669241",666
"ENST00000218340","ENSE00000870085",115
"ENST00000218340","ENSE00001093035",86
"ENST00000218340","ENSE00001093037",2673
"ENST00000647841","ENSE00003836561",32
"ENST00000647841","ENSE00003572729",152
"ENST00000647841","ENSE00003487742",106
"ENST00000647841","ENSE00003684593",66
"ENST00000647841","ENSE00001662505",132
"ENST00000512152","ENSE00003755172",93
"ENST00000512152","ENSE00002060370",812
"ENST00000512152","ENSE00002078618",91
"ENST00000556094","ENSE00002431623",73
"ENST00000556094","ENSE00003558662",183
"ENST00000556094","ENSE00002437314",529
"ENST00000367602","ENSE00001848814",304
"ENST00000367602","ENSE00000822660",101
"ENST00000367602","ENSE00000822661",46
"ENST00000367602","ENSE00000822662",103
"ENST00000367602","ENSE00003675025",91
"ENST00000367602","ENSE00003587633",146
"ENST00000367602","ENSE00003671396",135
"ENST00000367602","ENSE00003584964",130
"ENST00000367602","ENSE00003657907",123
"ENST00000367602","ENSE00001344126",148
"ENST00000367602","ENSE00001344115",180
"ENST00000367602","ENSE00001445106",7769
"ENST00000367600","ENSE00000822660",101
"ENST00000367600","ENSE00000822661",46
"ENST00000367600","ENSE00000822662",103
"ENST00000367600","ENSE00003675025",91
"ENST00000367600","ENSE00003587633",146
"ENST00000367600","ENSE00003671396",135
"ENST00000367600","ENSE00003584964",130
"ENST00000367600","ENSE00003657907",123
"ENST00000367600","ENSE00001344126",148
"ENST00000367600","ENSE00001344115",180
"ENST00000367600","ENSE00001852369",276
"ENST00000367600","ENSE00001445104",338
"ENST00000367600","ENSE00001757530",702
"ENST00000316097","ENSE00003544220",48
"ENST00000316097","ENSE00003526486",129
"ENST00000316097","ENSE00003666979",157
"ENST00000316097","ENSE00003746686",118
"ENST00000316097","ENSE00001576841",1906
"ENST00000316097","ENSE00003565549",102
"ENST00000316097","ENSE00001938986",41
"ENST00000922201","ENSE00003526486",129
"ENST00000922201","ENSE00003666979",157
"ENST00000922201","ENSE00003746686",118
"ENST00000922201","ENSE00001576841",1906
"ENST00000922201","ENSE00003565549",102
"ENST00000922201","ENSE00004394457",77
"ENST00000496429","ENSE00001813218",46
"ENST00000496429","ENSE00001933237",212
"ENST00000378670","ENSE00001084104",167
"ENST00000378670","ENSE00001813218",46
"ENST00000378670","ENSE00001478312",1360
"ENST00000378665","ENSE00001478300",390
"ENST00000378665","ENSE00001478298",196
"ENST00000897991","ENSE00001084104",167
"ENST00000897991","ENSE00004357020",58
"ENST00000897991","ENSE00004357019",205
"ENST00000897995","ENSE00004357026",348
"ENST00000897995","ENSE00004357023",189
"ENST00000369093","ENSE00001933777",62
"ENST00000369093","ENSE00003587021",97
"ENST00000369093","ENSE00001448800",150
"ENST00000369093","ENSE00003579709",55
"ENST00000369093","ENSE00003500462",88
"ENST00000369093","ENSE00003689522",76
"ENST00000369093","ENSE00003603603",109
"ENST00000369093","ENSE00003669373",96
"ENST00000369093","ENSE00003680411",85
"ENST00000369093","ENSE00003519570",124
"ENST00000369093","ENSE00003583639",140
"ENST00000369093","ENSE00001448794",3990
"ENST00000302392","ENSE00001156953",205
"ENST00000302392","ENSE00001166960",147
"ENST00000302392","ENSE00003623072",625
"ENST00000664922","ENSE00004184943",624
"ENST00000664922","ENSE00001627311",282
"ENST00000664922","ENSE00004184939",3526
"ENST00000426725","ENSE00004184943",624
"ENST00000426725","ENSE00004184936",423
"ENST00000438436","ENSE00004184938",588
"ENST00000438436","ENSE00003873984",326
"ENST00000438436","ENSE00001666983",418
"ENST00000361475","ENSE00001922845",82
"ENST00000361475","ENSE00003597950",180
"ENST00000361475","ENSE00003458407",243
"ENST00000361475","ENSE00003568466",119
"ENST00000361475","ENSE00003554130",129
"ENST00000361475","ENSE00003459761",178
"ENST00000361475","ENSE00003570319",136
"ENST00000361475","ENSE00003625812",104
"ENST00000361475","ENSE00003619583",243
"ENST00000361475","ENSE00003083927",273
"ENST00000361475","ENSE00003032232",161
"ENST00000361475","ENSE00003636374",137
"ENST00000361475","ENSE00003566870",2985
"ENST00000954627","ENSE00003597950",180
"ENST00000954627","ENSE00003568466",119
"ENST00000954627","ENSE00003554130",129
"ENST00000954627","ENSE00003459761",178
"ENST00000954627","ENSE00003570319",136
"ENST00000954627","ENSE00003625812",104
"ENST00000954627","ENSE00003619583",243
"ENST00000954627","ENSE00003083927",273
"ENST00000954627","ENSE00003032232",161
"ENST00000954627","ENSE00003636374",137
"ENST00000954627","ENSE00004328022",1909
"ENST00000954627","ENSE00004444298",177
"ENST00000954627","ENSE00004444297",237
"ENST00000225504","ENSE00000820278",135
"ENST00000225504","ENSE00003595534",107
"ENST00000225504","ENSE00003664209",56
"ENST00000225504","ENSE00003498022",54
"ENST00000225504","ENSE00003648974",1136
"ENST00000252979","ENSE00001886932",95
"ENST00000252979","ENSE00003483333",76
"ENST00000252979","ENSE00001796964",127
"ENST00000252979","ENSE00003530440",96
"ENST00000252979","ENSE00003849082",3843
"ENST00000354883","ENSE00001736489",157
"ENST00000354883","ENSE00003704267",110
"ENST00000354883","ENSE00003615998",105
"ENST00000354883","ENSE00003561141",48
"ENST00000354883","ENSE00003596181",45
"ENST00000354883","ENSE00003563940",70
"ENST00000354883","ENSE00003468034",65
"ENST00000354883","ENSE00003508045",74
"ENST00000354883","ENSE00003909199",127
"ENST00000354883","ENSE00003687644",1234
"ENST00000336733","ENSE00003615998",105
"ENST00000336733","ENSE00003561141",48
"ENST00000336733","ENSE00003596181",45
"ENST00000336733","ENSE00003563940",70
"ENST00000336733","ENSE00003468034",65
"ENST00000336733","ENSE00003508045",74
"ENST00000336733","ENSE00003709783",110
"ENST00000336733","ENSE00003513300",116
"ENST00000336733","ENSE00001424486",390
"ENST00000300935","ENSE00001131325",137
"ENST00000300935","ENSE00003517961",61
"ENST00000300935","ENSE00003649015",61
"ENST00000300935","ENSE00003599877",78
"ENST00000300935","ENSE00001113278",90
"ENST00000300935","ENSE00001113280",66
"ENST00000300935","ENSE00003672157",51
"ENST00000300935","ENSE00001277163",2023
"ENST00000340541","ENSE00003643246",153
"ENST00000340541","ENSE00003666267",104
"ENST00000340541","ENSE00003634602",81
"ENST00000340541","ENSE00003462588",174
"ENST00000340541","ENSE00002717231",274
"ENST00000340541","ENSE00001380314",135
"ENST00000340541","ENSE00002700956",306
"ENST00000803730","ENSE00004194430",227
"ENST00000803730","ENSE00004194442",702
"ENST00000372397","ENSE00001457703",1529
"ENST00000372397","ENSE00002065188",446
"ENST00000372397","ENSE00003656931",52
"ENST00000372383","ENSE00001457703",1529
"ENST00000372383","ENSE00003656931",52
"ENST00000372383","ENSE00001457647",688
"ENST00000367909","ENSE00003619818",105
"ENST00000367909","ENSE00003581479",62
"ENST00000367909","ENSE00003569569",167
"ENST00000367909","ENSE00001702189",2482
"ENST00000367909","ENSE00003993184",168
"ENST00000606752","ENSE00003697694",224
"ENST00000606752","ENSE00003699775",87
"ENST00000606752","ENSE00003701130",1512
"ENST00000343986","ENSE00001453097",34
"ENST00000343986","ENSE00003520285",68
"ENST00000343986","ENSE00003498663",64
"ENST00000343986","ENSE00003691811",72
"ENST00000343986","ENSE00001348465",56
"ENST00000343986","ENSE00001385371",64
"ENST00000450116","ENSE00003498663",64
"ENST00000450116","ENSE00003691811",72
"ENST00000450116","ENSE00002262838",71
"ENST00000450116","ENSE00003692632",211
"ENST00000863381","ENSE00003498663",64
"ENST00000863381","ENSE00003691811",72
"ENST00000863381","ENSE00001348465",56
"ENST00000863381","ENSE00004303112",260
"ENST00000863381","ENSE00004303109",62
"ENST00000934820","ENSE00003520285",68
"ENST00000934820","ENSE00003498663",64
"ENST00000934820","ENSE00003691811",72
"ENST00000934820","ENSE00001348465",56
"ENST00000934820","ENSE00004414029",1088
"ENST00000934820","ENSE00004414040",73
"ENST00000934823","ENSE00003520285",68
"ENST00000934823","ENSE00003498663",64
"ENST00000934823","ENSE00003691811",72
"ENST00000934823","ENSE00001348465",56
"ENST00000934823","ENSE00004414050",151
"ENST00000934823","ENSE00004414039",72
"ENST00000934825","ENSE00003498663",64
"ENST00000934825","ENSE00003691811",72
"ENST00000934825","ENSE00001348465",56
"ENST00000934825","ENSE00004414049",141
"ENST00000934825","ENSE00004414052",62
"ENST00000934825","ENSE00004414033",78
"ENST00000934827","ENSE00003520285",68
"ENST00000934827","ENSE00003691811",72
"ENST00000934827","ENSE00001348465",56
"ENST00000934827","ENSE00004414028",119
"ENST00000934827","ENSE00004414034",55
"ENST00000934827","ENSE00004414042",76
"ENST00000934828","ENSE00003520285",68
"ENST00000934828","ENSE00003498663",64
"ENST00000934828","ENSE00003691811",72
"ENST00000934828","ENSE00004414041",74
"ENST00000934828","ENSE00004414045",110
"ENST00000934828","ENSE00004414044",50
"ENST00000934829","ENSE00003498663",64
"ENST00000934829","ENSE00003691811",72
"ENST00000934829","ENSE00001348465",56
"ENST00000934829","ENSE00004414041",74
"ENST00000934829","ENSE00004414027",100
"ENST00000934829","ENSE00004414036",57
"ENST00000934831","ENSE00003520285",68
"ENST00000934831","ENSE00003498663",64
"ENST00000934831","ENSE00001348465",56
"ENST00000934831","ENSE00004414041",74
"ENST00000934831","ENSE00004414030",85
"ENST00000934831","ENSE00004414025",63
"ENST00000294179","ENSE00003683546",98
"ENST00000294179","ENSE00002147645",244
"ENST00000294179","ENSE00003491669",71
"ENST00000294179","ENSE00003533541",56
"ENST00000294179","ENSE00003484718",71
"ENST00000294179","ENSE00003540638",117
"ENST00000294179","ENSE00003666772",57
"ENST00000294179","ENSE00003508447",82
"ENST00000294179","ENSE00003591255",107
"ENST00000294179","ENSE00003459187",122
"ENST00000294179","ENSE00001198081",769
"ENST00000858717","ENSE00003491669",71
"ENST00000858717","ENSE00003533541",56
"ENST00000858717","ENSE00003484718",71
"ENST00000858717","ENSE00003540638",117
"ENST00000858717","ENSE00003666772",57
"ENST00000858717","ENSE00003508447",82
"ENST00000858717","ENSE00003591255",107
"ENST00000858717","ENSE00003459187",122
"ENST00000858717","ENSE00004295718",732
"ENST00000858717","ENSE00004295714",1022
"ENST00000858719","ENSE00002147645",244
"ENST00000858719","ENSE00003491669",71
"ENST00000858719","ENSE00003533541",56
"ENST00000858719","ENSE00003484718",71
"ENST00000858719","ENSE00003540638",117
"ENST00000858719","ENSE00003666772",57
"ENST00000858719","ENSE00003508447",82
"ENST00000858719","ENSE00003591255",107
"ENST00000858719","ENSE00003459187",122
"ENST00000858719","ENSE00004295718",732
"ENST00000858719","ENSE00004295713",222
"ENST00000307712","ENSE00001665685",145
"ENST00000307712","ENSE00000889773",159
"ENST00000307712","ENSE00000656385",116
"ENST00000307712","ENSE00000656384",124
"ENST00000307712","ENSE00000656383",81
"ENST00000307712","ENSE00000656382",90
"ENST00000307712","ENSE00000656381",107
